巅峰等级,总经验,下一等级,增量
4916,"1,839,298,116,132,000","1,175,722,176,000","501,534,000"
4917,"1,840,473,838,308,000","1,176,223,812,000","501,636,000"
4918,"1,841,650,062,120,000","1,176,725,550,000","501,738,000"
4919,"1,842,826,787,670,000","1,177,227,390,000","501,840,000"
4920,"1,844,004,015,060,000","1,177,729,332,000","501,942,000"
4921,"1,845,181,744,392,000","1,178,231,376,000","502,044,000"
4922,"1,846,359,975,768,000","1,178,733,522,000","502,146,000"
4923,"1,847,538,709,290,000","1,179,235,770,000","502,248,000"
4924,"1,848,717,945,060,000","1,179,738,120,000","502,350,000"
4925,"1,849,897,683,180,000","1,180,240,572,000","502,452,000"
4926,"1,851,077,923,752,000","1,180,743,126,000","502,554,000"
4927,"1,852,258,666,878,000","1,181,245,782,000","502,656,000"
4928,"1,853,439,912,660,000","1,181,748,540,000","502,758,000"
4929,"1,854,621,661,200,000","1,182,251,400,000","502,860,000"
4930,"1,855,803,912,600,000","1,182,754,362,000","502,962,000"
4931,"1,856,986,666,962,000","1,183,257,426,000","503,064,000"
4932,"1,858,169,924,388,000","1,183,760,592,000","503,166,000"
4933,"1,859,353,684,980,000","1,184,263,860,000","503,268,000"
4934,"1,860,537,948,840,000","1,184,767,230,000","503,370,000"
4935,"1,861,722,716,070,000","1,185,270,702,000","503,472,000"
4936,"1,862,907,986,772,000","1,185,774,276,000","503,574,000"
4937,"1,864,093,761,048,000","1,186,277,952,000","503,676,000"
4938,"1,865,280,039,000,000","1,186,781,730,000","503,778,000"
4939,"1,866,466,820,730,000","1,187,285,610,000","503,880,000"
4940,"1,867,654,106,340,000","1,187,789,592,000","503,982,000"
4941,"1,868,841,895,932,000","1,188,293,676,000","504,084,000"
4942,"1,870,030,189,608,000","1,188,797,862,000","504,186,000"
4943,"1,871,218,987,470,000","1,189,302,150,000","504,288,000"
4944,"1,872,408,289,620,000","1,189,806,540,000","504,390,000"
4945,"1,873,598,096,160,000","1,190,311,032,000","504,492,000"
4946,"1,874,788,407,192,000","1,190,815,626,000","504,594,000"
4947,"1,875,979,222,818,000","1,191,320,322,000","504,696,000"
4948,"1,877,170,543,140,000","1,191,825,120,000","504,798,000"
4949,"1,878,362,368,260,000","1,192,330,020,000","504,900,000"
4950,"1,879,554,698,280,000","1,192,835,022,000","505,002,000"
4951,"1,880,747,533,302,000","1,193,340,126,000","505,104,000"
4952,"1,881,940,873,428,000","1,193,845,332,000","505,206,000"
4953,"1,883,134,718,760,000","1,194,350,640,000","505,308,000"
4954,"1,884,329,069,400,000","1,194,856,050,000","505,410,000"
4955,"1,885,523,925,450,000","1,195,361,562,000","505,512,000"
4956,"1,886,719,287,012,000","1,195,867,176,000","505,614,000"
4957,"1,887,915,154,188,000","1,196,372,892,000","505,716,000"
4958,"1,889,111,527,080,000","1,196,878,710,000","505,818,000"
4959,"1,890,308,405,790,000","1,197,384,630,000","505,920,000"
4960,"1,891,505,790,420,000","1,197,890,652,000","506,022,000"
4961,"1,892,703,681,072,000","1,198,396,776,000","506,124,000"
4962,"1,893,902,077,848,000","1,198,903,002,000","506,226,000"
4963,"1,895,100,980,850,000","1,199,409,330,000","506,328,000"
4964,"1,896,300,390,180,000","1,199,915,760,000","506,430,000"
4965,"1,897,500,305,940,000","1,200,422,292,000","506,532,000"
4966,"1,898,700,728,232,000","1,200,928,926,000","506,634,000"
4967,"1,899,901,657,158,000","1,201,435,662,000","506,736,000"
4968,"1,901,103,092,820,000","1,201,942,500,000","506,838,000"
4969,"1,902,305,035,320,000","1,202,449,440,000","506,940,000"
4970,"1,903,507,484,760,000","1,202,956,482,000","507,042,000"
4971,"1,904,710,441,242,000","1,203,463,626,000","507,144,000"
4972,"1,905,913,904,868,000","1,203,970,872,000","507,246,000"
4973,"1,907,117,875,740,000","1,204,478,220,000","507,348,000"
4974,"1,908,322,353,960,000","1,204,985,670,000","507,450,000"
4975,"1,909,527,339,630,000","1,205,493,222,000","507,552,000"
4976,"1,910,732,832,852,000","1,206,000,876,000","507,654,000"
4977,"1,911,938,833,728,000","1,206,508,632,000","507,756,000"
4978,"1,913,145,342,360,000","1,207,016,490,000","507,858,000"
4979,"1,914,352,358,850,000","1,207,524,450,000","507,960,000"
4980,"1,915,559,883,300,000","1,208,032,512,000","508,062,000"
4981,"1,916,767,915,812,000","1,208,540,676,000","508,164,000"
4982,"1,917,976,456,488,000","1,209,048,942,000","508,266,000"
4983,"1,919,185,505,430,000","1,209,557,310,000","508,368,000"
4984,"1,920,395,062,740,000","1,210,065,780,000","508,470,000"
4985,"1,921,605,128,520,000","1,210,574,352,000","508,572,000"
4986,"1,922,815,702,872,000","1,211,083,026,000","508,674,000"
4987,"1,924,026,785,898,000","1,211,591,802,000","508,776,000"
4988,"1,925,238,377,700,000","1,212,100,680,000","508,878,000"
4989,"1,926,450,478,380,000","1,212,609,660,000","508,980,000"
4990,"1,927,663,088,040,000","1,213,118,742,000","509,082,000"
4991,"1,928,876,206,782,000","1,213,627,926,000","509,184,000"
4992,"1,930,089,834,708,000","1,214,137,212,000","509,286,000"
4993,"1,931,303,971,920,000","1,214,646,600,000","509,388,000"
4994,"1,932,518,618,520,000","1,215,156,090,000","509,490,000"
4995,"1,933,733,774,610,000","1,215,665,682,000","509,592,000"
4996,"1,934,949,440,292,000","1,216,175,376,000","509,694,000"
4997,"1,936,165,615,668,000","1,216,685,172,000","509,796,000"
4998,"1,937,382,300,840,000","1,217,195,070,000","509,898,000"
4999,"1,938,599,495,910,000","1,217,705,070,000","510,000,000"
5000,"1,939,817,200,980,000","1,218,215,172,000","510,102,000"
5001,"1,941,035,416,152,000","1,218,725,376,000","510,204,000"
5002,"1,942,254,141,528,000","1,219,235,682,000","510,306,000"
5003,"1,943,473,377,210,000","1,219,746,090,000","510,408,000"
5004,"1,944,693,123,300,000","1,220,256,600,000","510,510,000"
5005,"1,945,913,379,900,000","1,220,767,212,000","510,612,000"
5006,"1,947,134,147,112,000","1,221,277,926,000","510,714,000"
5007,"1,948,355,425,038,000","1,221,788,742,000","510,816,000"
5008,"1,949,577,213,780,000","1,222,299,660,000","510,918,000"
5009,"1,950,799,513,440,000","1,222,810,680,000","511,020,000"
5010,"1,952,022,324,120,000","1,223,321,802,000","511,122,000"
5011,"1,953,245,645,922,000","1,223,833,026,000","511,224,000"
5012,"1,954,469,478,948,000","1,224,344,352,000","511,326,000"
5013,"1,955,693,823,300,000","1,224,855,780,000","511,428,000"
5014,"1,956,918,679,080,000","1,225,367,310,000","511,530,000"
5015,"1,958,144,046,390,000","1,225,878,942,000","511,632,000"
5016,"1,959,369,925,332,000","1,226,390,676,000","511,734,000"
5017,"1,960,596,316,008,000","1,226,902,512,000","511,836,000"
5018,"1,961,823,218,520,000","1,227,414,450,000","511,938,000"
5019,"1,963,050,632,970,000","1,227,926,490,000","512,040,000"
5020,"1,964,278,559,460,000","1,228,438,632,000","512,142,000"
5021,"1,965,506,998,092,000","1,228,950,876,000","512,244,000"
5022,"1,966,735,948,968,000","1,229,463,222,000","512,346,000"
5023,"1,967,965,412,190,000","1,229,975,670,000","512,448,000"
5024,"1,969,195,387,860,000","1,230,488,220,000","512,550,000"
5025,"1,970,425,876,080,000","1,231,000,872,000","512,652,000"
5026,"1,971,656,876,952,000","1,231,513,626,000","512,754,000"
5027,"1,972,888,390,578,000","1,232,026,482,000","512,856,000"
5028,"1,974,120,417,060,000","1,232,539,440,000","512,958,000"
5029,"1,975,352,956,500,000","1,233,052,500,000","513,060,000"
5030,"1,976,586,009,000,000","1,233,565,662,000","513,162,000"
5031,"1,977,819,574,662,000","1,234,078,926,000","513,264,000"
5032,"1,979,053,653,588,000","1,234,592,292,000","513,366,000"
5033,"1,980,288,245,880,000","1,235,105,760,000","513,468,000"
5034,"1,981,523,351,640,000","1,235,619,330,000","513,570,000"
5035,"1,982,758,970,970,000","1,236,133,002,000","513,672,000"
5036,"1,983,995,103,972,000","1,236,646,776,000","513,774,000"
5037,"1,985,231,750,748,000","1,237,160,652,000","513,876,000"
5038,"1,986,468,911,400,000","1,237,674,630,000","513,978,000"
5039,"1,987,706,586,030,000","1,238,188,710,000","514,080,000"
5040,"1,988,944,774,740,000","1,238,702,892,000","514,182,000"
5041,"1,990,183,477,632,000","1,239,217,176,000","514,284,000"
5042,"1,991,422,694,808,000","1,239,731,562,000","514,386,000"
5043,"1,992,662,426,370,000","1,240,246,050,000","514,488,000"
5044,"1,993,902,672,420,000","1,240,760,640,000","514,590,000"
5045,"1,995,143,433,060,000","1,241,275,332,000","514,692,000"
5046,"1,996,384,708,392,000","1,241,790,126,000","514,794,000"
5047,"1,997,626,498,518,000","1,242,305,022,000","514,896,000"
5048,"1,998,868,803,540,000","1,242,820,020,000","514,998,000"
5049,"2,000,111,623,560,000","1,243,335,120,000","515,100,000"
5050,"2,001,354,958,680,000","1,243,850,322,000","515,202,000"
5051,"2,002,598,809,002,000","1,244,365,626,000","515,304,000"
5052,"2,003,843,174,628,000","1,244,881,032,000","515,406,000"
5053,"2,005,088,055,660,000","1,245,396,540,000","515,508,000"
5054,"2,006,333,452,200,000","1,245,912,150,000","515,610,000"
5055,"2,007,579,364,350,000","1,246,427,862,000","515,712,000"
5056,"2,008,825,792,212,000","1,246,943,676,000","515,814,000"
5057,"2,010,072,735,888,000","1,247,459,592,000","515,916,000"
5058,"2,011,320,195,480,000","1,247,975,610,000","516,018,000"
5059,"2,012,568,171,090,000","1,248,491,730,000","516,120,000"
5060,"2,013,816,662,820,000","1,249,007,952,000","516,222,000"
5061,"2,015,065,670,772,000","1,249,524,276,000","516,324,000"
5062,"2,016,315,195,048,000","1,250,040,702,000","516,426,000"
5063,"2,017,565,235,750,000","1,250,557,230,000","516,528,000"
5064,"2,018,815,792,980,000","1,251,073,860,000","516,630,000"
5065,"2,020,066,866,840,000","1,251,590,592,000","516,732,000"
5066,"2,021,318,457,432,000","1,252,107,426,000","516,834,000"
5067,"2,022,570,564,858,000","1,252,624,362,000","516,936,000"
5068,"2,023,823,189,220,000","1,253,141,400,000","517,038,000"
5069,"2,025,076,330,620,000","1,253,658,540,000","517,140,000"
5070,"2,026,329,989,160,000","1,254,175,782,000","517,242,000"
5071,"2,027,584,164,942,000","1,254,693,126,000","517,344,000"
5072,"2,028,838,858,068,000","1,255,210,572,000","517,446,000"
5073,"2,030,094,068,640,000","1,255,728,120,000","517,548,000"
5074,"2,031,349,796,760,000","1,256,245,770,000","517,650,000"
5075,"2,032,606,042,530,000","1,256,763,522,000","517,752,000"
5076,"2,033,862,806,052,000","1,257,281,376,000","517,854,000"
5077,"2,035,120,087,428,000","1,257,799,332,000","517,956,000"
5078,"2,036,377,886,760,000","1,258,317,390,000","518,058,000"
5079,"2,037,636,204,150,000","1,258,835,550,000","518,160,000"
5080,"2,038,895,039,700,000","1,259,353,812,000","518,262,000"
5081,"2,040,154,393,512,000","1,259,872,176,000","518,364,000"
5082,"2,041,414,265,688,000","1,260,390,642,000","518,466,000"
5083,"2,042,674,656,330,000","1,260,909,210,000","518,568,000"
5084,"2,043,935,565,540,000","1,261,427,880,000","518,670,000"
5085,"2,045,196,993,420,000","1,261,946,652,000","518,772,000"
5086,"2,046,458,940,072,000","1,262,465,526,000","518,874,000"
5087,"2,047,721,405,598,000","1,262,984,502,000","518,976,000"
5088,"2,048,984,390,100,000","1,263,503,580,000","519,078,000"
5089,"2,050,247,893,680,000","1,264,022,760,000","519,180,000"
5090,"2,051,511,916,440,000","1,264,542,042,000","519,282,000"
5091,"2,052,776,458,482,000","1,265,061,426,000","519,384,000"
5092,"2,054,041,519,908,000","1,265,580,912,000","519,486,000"
5093,"2,055,307,100,820,000","1,266,100,500,000","519,588,000"
5094,"2,056,573,201,320,000","1,266,620,190,000","519,690,000"
5095,"2,057,839,821,510,000","1,267,139,982,000","519,792,000"
5096,"2,059,106,961,492,000","1,267,659,876,000","519,894,000"
5097,"2,060,374,621,368,000","1,268,179,872,000","519,996,000"
5098,"2,061,642,801,240,000","1,268,699,970,000","520,098,000"
5099,"2,062,911,501,210,000","1,269,220,170,000","520,200,000"
5100,"2,064,180,721,380,000","1,269,740,472,000","520,302,000"
5101,"2,065,450,461,852,000","1,270,260,876,000","520,404,000"
5102,"2,066,720,722,728,000","1,270,781,382,000","520,506,000"
5103,"2,067,991,504,110,000","1,271,301,990,000","520,608,000"
5104,"2,069,262,806,100,000","1,271,822,700,000","520,710,000"
5105,"2,070,534,628,800,000","1,272,343,512,000","520,812,000"
5106,"2,071,806,972,312,000","1,272,864,426,000","520,914,000"
5107,"2,073,079,836,738,000","1,273,385,442,000","521,016,000"
5108,"2,074,353,222,180,000","1,273,906,560,000","521,118,000"
5109,"2,075,627,128,740,000","1,274,427,780,000","521,220,000"
5110,"2,076,901,556,520,000","1,274,949,102,000","521,322,000"
5111,"2,078,176,505,622,000","1,275,470,526,000","521,424,000"
5112,"2,079,451,976,148,000","1,275,992,052,000","521,526,000"
5113,"2,080,727,968,200,000","1,276,513,680,000","521,628,000"
5114,"2,082,004,481,880,000","1,277,035,410,000","521,730,000"
5115,"2,083,281,517,290,000","1,277,557,242,000","521,832,000"
5116,"2,084,559,074,532,000","1,278,079,176,000","521,934,000"
5117,"2,085,837,153,708,000","1,278,601,212,000","522,036,000"
5118,"2,087,115,754,920,000","1,279,123,350,000","522,138,000"
5119,"2,088,394,878,270,000","1,279,645,590,000","522,240,000"
5120,"2,089,674,523,860,000","1,280,167,932,000","522,342,000"
5121,"2,090,954,691,792,000","1,280,690,376,000","522,444,000"
5122,"2,092,235,382,168,000","1,281,212,922,000","522,546,000"
5123,"2,093,516,595,090,000","1,281,735,570,000","522,648,000"
5124,"2,094,798,330,660,000","1,282,258,320,000","522,750,000"
5125,"2,096,080,588,980,000","1,282,781,172,000","522,852,000"
5126,"2,097,363,370,152,000","1,283,304,126,000","522,954,000"
5127,"2,098,646,674,278,000","1,283,827,182,000","523,056,000"
5128,"2,099,930,501,460,000","1,284,350,340,000","523,158,000"
5129,"2,101,214,851,800,000","1,284,873,600,000","523,260,000"
5130,"2,102,499,725,400,000","1,285,396,962,000","523,362,000"
5131,"2,103,785,122,362,000","1,285,920,426,000","523,464,000"
5132,"2,105,071,042,788,000","1,286,443,992,000","523,566,000"
5133,"2,106,357,486,780,000","1,286,967,660,000","523,668,000"
5134,"2,107,644,454,440,000","1,287,491,430,000","523,770,000"
5135,"2,108,931,945,870,000","1,288,015,302,000","523,872,000"
5136,"2,110,219,961,172,000","1,288,539,276,000","523,974,000"
5137,"2,111,508,500,448,000","1,289,063,352,000","524,076,000"
5138,"2,112,797,563,800,000","1,289,587,530,000","524,178,000"
5139,"2,114,087,151,330,000","1,290,111,810,000","524,280,000"
5140,"2,115,377,263,140,000","1,290,636,192,000","524,382,000"
5141,"2,116,667,899,332,000","1,291,160,676,000","524,484,000"
5142,"2,117,959,060,008,000","1,291,685,262,000","524,586,000"
5143,"2,119,250,745,270,000","1,292,209,950,000","524,688,000"
5144,"2,120,542,955,220,000","1,292,734,740,000","524,790,000"
5145,"2,121,835,689,960,000","1,293,259,632,000","524,892,000"
5146,"2,123,128,949,592,000","1,293,784,626,000","524,994,000"
5147,"2,124,422,734,218,000","1,294,309,722,000","525,096,000"
5148,"2,125,717,043,940,000","1,294,834,920,000","525,198,000"
5149,"2,127,011,878,860,000","1,295,360,220,000","525,300,000"
5150,"2,128,307,239,080,000","1,295,885,622,000","525,402,000"
5151,"2,129,603,124,702,000","1,296,411,126,000","525,504,000"
5152,"2,130,899,535,828,000","1,296,936,732,000","525,606,000"
5153,"2,132,196,472,560,000","1,297,462,440,000","525,708,000"
5154,"2,133,493,935,000,000","1,297,988,250,000","525,810,000"
5155,"2,134,791,923,250,000","1,298,514,162,000","525,912,000"
5156,"2,136,090,437,412,000","1,299,040,176,000","526,014,000"
5157,"2,137,389,477,588,000","1,299,566,292,000","526,116,000"
5158,"2,138,689,043,880,000","1,300,092,510,000","526,218,000"
5159,"2,139,989,136,390,000","1,300,618,830,000","526,320,000"
5160,"2,141,289,755,220,000","1,301,145,252,000","526,422,000"
5161,"2,142,590,900,472,000","1,301,671,776,000","526,524,000"
5162,"2,143,892,572,248,000","1,302,198,402,000","526,626,000"
5163,"2,145,194,770,650,000","1,302,725,130,000","526,728,000"
5164,"2,146,497,495,780,000","1,303,251,960,000","526,830,000"
5165,"2,147,800,747,740,000","1,303,778,892,000","526,932,000"
5166,"2,149,104,526,632,000","1,304,305,926,000","527,034,000"
5167,"2,150,408,832,558,000","1,304,833,062,000","527,136,000"
5168,"2,151,713,665,620,000","1,305,360,300,000","527,238,000"
5169,"2,153,019,025,920,000","1,305,887,640,000","527,340,000"
5170,"2,154,324,913,560,000","1,306,415,082,000","527,442,000"
5171,"2,155,631,328,642,000","1,306,942,626,000","527,544,000"
5172,"2,156,938,271,268,000","1,307,470,272,000","527,646,000"
5173,"2,158,245,741,540,000","1,307,998,020,000","527,748,000"
5174,"2,159,553,739,560,000","1,308,525,870,000","527,850,000"
5175,"2,160,862,265,430,000","1,309,053,822,000","527,952,000"
5176,"2,162,171,319,252,000","1,309,581,876,000","528,054,000"
5177,"2,163,480,901,128,000","1,310,110,032,000","528,156,000"
5178,"2,164,791,011,160,000","1,310,638,290,000","528,258,000"
5179,"2,166,101,649,450,000","1,311,166,650,000","528,360,000"
5180,"2,167,412,816,100,000","1,311,695,112,000","528,462,000"
5181,"2,168,724,511,212,000","1,312,223,676,000","528,564,000"
5182,"2,170,036,734,888,000","1,312,752,342,000","528,666,000"
5183,"2,171,349,487,230,000","1,313,281,110,000","528,768,000"
5184,"2,172,662,768,340,000","1,313,809,980,000","528,870,000"
5185,"2,173,976,578,320,000","1,314,338,952,000","528,972,000"
5186,"2,175,290,917,272,000","1,314,868,026,000","529,074,000"
5187,"2,176,605,785,298,000","1,315,397,202,000","529,176,000"
5188,"2,177,921,182,500,000","1,315,926,480,000","529,278,000"
5189,"2,179,237,108,980,000","1,316,455,860,000","529,380,000"
5190,"2,180,553,564,840,000","1,316,985,342,000","529,482,000"
5191,"2,181,870,550,182,000","1,317,514,926,000","529,584,000"
5192,"2,183,188,065,108,000","1,318,044,612,000","529,686,000"
5193,"2,184,506,109,720,000","1,318,574,400,000","529,788,000"
5194,"2,185,824,684,120,000","1,319,104,290,000","529,890,000"
5195,"2,187,143,788,410,000","1,319,634,282,000","529,992,000"
5196,"2,188,463,422,692,000","1,320,164,376,000","530,094,000"
5197,"2,189,783,587,068,000","1,320,694,572,000","530,196,000"
5198,"2,191,104,281,640,000","1,321,224,870,000","530,298,000"
5199,"2,192,425,506,510,000","1,321,755,270,000","530,400,000"
5200,"2,193,747,261,780,000","1,322,285,772,000","530,502,000"
5201,"2,195,069,547,552,000","1,322,816,376,000","530,604,000"
5202,"2,196,392,363,928,000","1,323,347,082,000","530,706,000"
5203,"2,197,715,711,010,000","1,323,877,890,000","530,808,000"
5204,"2,199,039,588,900,000","1,324,408,800,000","530,910,000"
5205,"2,200,363,997,700,000","1,324,939,812,000","531,012,000"
